gene,variable,value
MALAT1,chr11:65623754-65626932,0.00015857424
CTSW,chr11:65623754-65626932,0.00016582178
FOSL1,chr11:65623754-65626932,0.00016742214
MRPL11,chr11:65623754-65626932,0.00016970032
C11orf80,chr11:65623754-65626932,0.00020280709
NEAT1,chr11:65633179-65635661,0.00015673906
MALAT1,chr11:65633179-65635661,0.00015871544
CTSW,chr11:65633179-65635661,0.00016596922
FOSL1,chr11:65633179-65635661,0.00016757104
MRPL11,chr11:65633179-65635661,0.0001698515
C11orf80,chr11:65633179-65635661,0.00020298749
NEAT1,chr11:65636220-65647843,0.00015695201
MALAT1,chr11:65636220-65647843,0.000158931
CTSW,chr11:65636220-65647843,0.00016619472
FOSL1,chr11:65636220-65647843,0.00016779875
MRPL11,chr11:65636220-65647843,0.00017008219
C11orf80,chr11:65636220-65647843,0.00020326322
NEAT1,chr11:65649211-65664833,0.00015709476
MALAT1,chr11:65649211-65664833,0.0001590756
CTSW,chr11:65649211-65664833,0.00016634584
FOSL1,chr11:65649211-65664833,0.00016795128
MRPL11,chr11:65649211-65664833,0.0001702368
C11orf80,chr11:65649211-65664833,0.00020344811
NEAT1,chr11:65710833-65713681,0.00015715486
MALAT1,chr11:65710833-65713681,0.00015913649
CTSW,chr11:65710833-65713681,0.00016640933
FOSL1,chr11:65710833-65713681,0.00016801554
MRPL11,chr11:65710833-65713681,0.000170302
C11orf80,chr11:65710833-65713681,0.00020352588
NEAT1,chr11:65716360-65721277,0.00015721907
MALAT1,chr11:65716360-65721277,0.00015920159
CTSW,chr11:65716360-65721277,0.00016647734
FOSL1,chr11:65716360-65721277,0.00016808425
MRPL11,chr11:65716360-65721277,0.00017037155
C11orf80,chr11:65716360-65721277,0.00020360915
NEAT1,chr11:65769604-65770479,0.00015733982
MALAT1,chr11:65769604-65770479,0.00015932377
CTSW,chr11:65769604-65770479,0.00016660505
FOSL1,chr11:65769604-65770479,0.00016821327
MRPL11,chr11:65769604-65770479,0.00017050229
C11orf80,chr11:65769604-65770479,0.00020376546
NEAT1,chr11:65773761-65783135,0.0001574461
MALAT1,chr11:65773761-65783135,0.00015943153
CTSW,chr11:65773761-65783135,0.00016671776
FOSL1,chr11:65773761-65783135,0.00016832702
MRPL11,chr11:65773761-65783135,0.00017061767
C11orf80,chr11:65773761-65783135,0.00020390339
NEAT1,chr11:65785319-65789186,0.00015739448
MALAT1,chr11:65785319-65789186,0.00015937915
CTSW,chr11:65785319-65789186,0.00016666306
FOSL1,chr11:65785319-65789186,0.00016827174
MRPL11,chr11:65785319-65789186,0.00017056169
C11orf80,chr11:65785319-65789186,0.00020383653
NEAT1,chr11:65817329-65818826,0.00015712234
MALAT1,chr11:65817329-65818826,0.00015910357
CTSW,chr11:65817329-65818826,0.00016637481
FOSL1,chr11:65817329-65818826,0.00016798062
MRPL11,chr11:65817329-65818826,0.00017026678
C11orf80,chr11:65817329-65818826,0.00020348412
NEAT1,chr11:65832775-65834864,0.00015674361
MALAT1,chr11:65832775-65834864,0.00015872004
CTSW,chr11:65832775-65834864,0.00016597382
FOSL1,chr11:65832775-65834864,0.00016757584
MRPL11,chr11:65832775-65834864,0.00016985642
C11orf80,chr11:65832775-65834864,0.0002029936
NEAT1,chr11:65849007-65861580,0.00015648961
MALAT1,chr11:65849007-65861580,0.00015846295
CTSW,chr11:65849007-65861580,0.00016570502
FOSL1,chr11:65849007-65861580,0.00016730427
MRPL11,chr11:65849007-65861580,0.00016958124
C11orf80,chr11:65849007-65861580,0.00020266473
NEAT1,chr11:65866759-65874492,0.0001565216
MALAT1,chr11:65866759-65874492,0.00015849539
CTSW,chr11:65866759-65874492,0.00016573888
FOSL1,chr11:65866759-65874492,0.00016733844
MRPL11,chr11:65866759-65874492,0.000169616
C11orf80,chr11:65866759-65874492,0.00020270614
NEAT1,chr11:65876380-65882871,0.00015678699
MALAT1,chr11:65876380-65882871,0.000158764
CTSW,chr11:65876380-65882871,0.00016601992
FOSL1,chr11:65876380-65882871,0.00016762214
MRPL11,chr11:65876380-65882871,0.00016990343
C11orf80,chr11:65876380-65882871,0.00020304967
NEAT1,chr11:65884167-65885551,0.00015704826
MALAT1,chr11:65884167-65885551,0.00015902868
CTSW,chr11:65884167-65885551,0.00016629668
FOSL1,chr11:65884167-65885551,0.00016790147
MRPL11,chr11:65884167-65885551,0.0001701866
C11orf80,chr11:65884167-65885551,0.00020338807
NEAT1,chr11:65886989-65894675,0.00015707152
MALAT1,chr11:65886989-65894675,0.00015905223
CTSW,chr11:65886989-65894675,0.00016632129
FOSL1,chr11:65886989-65894675,0.00016792632
MRPL11,chr11:65886989-65894675,0.00017021177
C11orf80,chr11:65886989-65894675,0.0002034182
NEAT1,chr11:65895514-65903660,0.0001568232
MALAT1,chr11:65895514-65903660,0.00015880077
CTSW,chr11:65895514-65903660,0.0001660584
FOSL1,chr11:65895514-65903660,0.0001676609
MRPL11,chr11:65895514-65903660,0.00016994268
C11orf80,chr11:65895514-65903660,0.00020309669
NEAT1,chr11:65914456-65921210,0.00015650445
MALAT1,chr11:65914456-65921210,0.00015847795
CTSW,chr11:65914456-65921210,0.00016572094
FOSL1,chr11:65914456-65921210,0.00016732016
MRPL11,chr11:65914456-65921210,0.00016959733
C11orf80,chr11:65914456-65921210,0.0002026839
NEAT1,chr11:65927262-65929509,0.0001563766
MALAT1,chr11:65927262-65929509,0.00015834844
CTSW,chr11:65927262-65929509,0.00016558552
FOSL1,chr11:65927262-65929509,0.0001671836
MRPL11,chr11:65927262-65929509,0.00016945881
C11orf80,chr11:65927262-65929509,0.00020251836
NEAT1,chr11:65940810-65942167,0.0001565504
MALAT1,chr11:65940810-65942167,0.00015852446
CTSW,chr11:65940810-65942167,0.00016576961
FOSL1,chr11:65940810-65942167,0.00016736946
MRPL11,chr11:65940810-65942167,0.00016964719
C11orf80,chr11:65940810-65942167,0.0002027436
NEAT1,chr11:65956316-65957907,0.00015689022
MALAT1,chr11:65956316-65957907,0.00015886853
CTSW,chr11:65956316-65957907,0.00016612947
FOSL1,chr11:65956316-65957907,0.00016773285
MRPL11,chr11:65956316-65957907,0.0001700154
C11orf80,chr11:65956316-65957907,0.00020318376
NEAT1,chr11:65960635-65962954,0.00015714316
MALAT1,chr11:65960635-65962954,0.00015912473
CTSW,chr11:65960635-65962954,0.00016639731
FOSL1,chr11:65960635-65962954,0.0001680033
MRPL11,chr11:65960635-65962954,0.00017028948
C11orf80,chr11:65960635-65962954,0.0002035115
NEAT1,chr11:65988492-65989883,0.00015714396
MALAT1,chr11:65988492-65989883,0.00015912543
CTSW,chr11:65988492-65989883,0.00016639814
FOSL1,chr11:65988492-65989883,0.00016800416
MRPL11,chr11:65988492-65989883,0.00017029032
C11orf80,chr11:65988492-65989883,0.00020351243
NEAT1,chr11:66001363-66003641,0.00015694404
MALAT1,chr11:66001363-66003641,0.00015892307
CTSW,chr11:66001363-66003641,0.00016618642
FOSL1,chr11:66001363-66003641,0.00016779045
MRPL11,chr11:66001363-66003641,0.00017007372
C11orf80,chr11:66001363-66003641,0.00020325351
NEAT1,chr11:66011528-66013775,0.00015673187
MALAT1,chr11:66011528-66013775,0.00015870828
CTSW,chr11:66011528-66013775,0.0001659618
FOSL1,chr11:66011528-66013775,0.00016756362
MRPL11,chr11:66011528-66013775,0.00016984384
C11orf80,chr11:66011528-66013775,0.00020297861
NEAT1,chr11:66020060-66023380,0.00015663981
MALAT1,chr11:66020060-66023380,0.000158615
CTSW,chr11:66020060-66023380,0.00016586429
FOSL1,chr11:66020060-66023380,0.0001674651
MRPL11,chr11:66020060-66023380,0.00016974396
C11orf80,chr11:66020060-66023380,0.0002028594
NEAT1,chr11:66044718-66045947,0.00015661443
MALAT1,chr11:66044718-66045947,0.00015858933
CTSW,chr11:66044718-66045947,0.00016583737
FOSL1,chr11:66044718-66045947,0.00016743799
MRPL11,chr11:66044718-66045947,0.00016971647
C11orf80,chr11:66044718-66045947,0.00020282657
NEAT1,chr11:66050756-66053566,0.0001564604
MALAT1,chr11:66050756-66053566,0.00015843328
CTSW,chr11:66050756-66053566,0.00016567428
FOSL1,chr11:66050756-66053566,0.00016727336
MRPL11,chr11:66050756-66053566,0.00016954946
C11orf80,chr11:66050756-66053566,0.00020262718
NEAT1,chr11:66066665-66072548,0.00015603747
MALAT1,chr11:66066665-66072548,0.00015800502
CTSW,chr11:66066665-66072548,0.00016522645
FOSL1,chr11:66066665-66072548,0.00016682124
MRPL11,chr11:66066665-66072548,0.00016909113
C11orf80,chr11:66066665-66072548,0.00020207951
NEAT1,chr11:66077921-66082493,0.00015540194
MALAT1,chr11:66077921-66082493,0.00015736133
CTSW,chr11:66077921-66082493,0.00016455342
FOSL1,chr11:66077921-66082493,0.0001661417
MRPL11,chr11:66077921-66082493,0.00016840242
C11orf80,chr11:66077921-66082493,0.00020125642
NEAT1,chr11:66099711-66101689,0.00015478337
MALAT1,chr11:66099711-66101689,0.000156735
CTSW,chr11:66099711-66101689,0.00016389847
FOSL1,chr11:66099711-66101689,0.0001654804
MRPL11,chr11:66099711-66101689,0.00016773227
C11orf80,chr11:66099711-66101689,0.0002004552
NEAT1,chr11:66111026-66114094,0.00015440841
MALAT1,chr11:66111026-66114094,0.00015635534
CTSW,chr11:66111026-66114094,0.00016350139
FOSL1,chr11:66111026-66114094,0.00016507955
MRPL11,chr11:66111026-66114094,0.00016732601
C11orf80,chr11:66111026-66114094,0.00019996945
NEAT1,chr11:66115213-66118477,0.0001543288
MALAT1,chr11:66115213-66118477,0.0001562748
CTSW,chr11:66115213-66118477,0.00016341699
FOSL1,chr11:66115213-66118477,0.00016499434
MRPL11,chr11:66115213-66118477,0.00016723973
C11orf80,chr11:66115213-66118477,0.00019986634
NEAT1,chr11:66125826-66127829,0.00015441029
MALAT1,chr11:66125826-66127829,0.00015635736
CTSW,chr11:66125826-66127829,0.00016350338
FOSL1,chr11:66125826-66127829,0.00016508161
MRPL11,chr11:66125826-66127829,0.00016732817
C11orf80,chr11:66125826-66127829,0.00019997187
NEAT1,chr11:66221671-66223624,0.00015446896
MALAT1,chr11:66221671-66223624,0.00015641679
CTSW,chr11:66221671-66223624,0.00016356542
FOSL1,chr11:66221671-66223624,0.0001651443
MRPL11,chr11:66221671-66223624,0.00016739154
C11orf80,chr11:66221671-66223624,0.00020004793
NEAT1,chr11:66240406-66247389,0.00015444832
MALAT1,chr11:66240406-66247389,0.00015639586
CTSW,chr11:66240406-66247389,0.00016354352
FOSL1,chr11:66240406-66247389,0.00016512221
MRPL11,chr11:66240406-66247389,0.00016736906
C11orf80,chr11:66240406-66247389,0.00020002114
CORO1B,chr11:66240406-66247389,0.00024411936
NEAT1,chr11:66251779-66259223,0.00015446292
MALAT1,chr11:66251779-66259223,0.00015641066
CTSW,chr11:66251779-66259223,0.00016355899
FOSL1,chr11:66251779-66259223,0.00016513787
MRPL11,chr11:66251779-66259223,0.0001673848
C11orf80,chr11:66251779-66259223,0.00020004004
CORO1B,chr11:66251779-66259223,0.00024414243
NEAT1,chr11:66261344-66273446,0.00015467784
MALAT1,chr11:66261344-66273446,0.00015662827
CTSW,chr11:66261344-66273446,0.00016378658
FOSL1,chr11:66261344-66273446,0.00016536762
MRPL11,chr11:66261344-66273446,0.0001676178
C11orf80,chr11:66261344-66273446,0.00020031836
CORO1B,chr11:66261344-66273446,0.00024448207
NEAT1,chr11:66274829-66290429,0.00015514652
MALAT1,chr11:66274829-66290429,0.00015710291
CTSW,chr11:66274829-66290429,0.00016428299
FOSL1,chr11:66274829-66290429,0.00016586868
MRPL11,chr11:66274829-66290429,0.00016812576
C11orf80,chr11:66274829-66290429,0.0002009254
CORO1B,chr11:66274829-66290429,0.0002452229
NEAT1,chr11:66291250-66293615,0.00015574614
MALAT1,chr11:66291250-66293615,0.00015771
CTSW,chr11:66291250-66293615,0.0001649179
FOSL1,chr11:66291250-66293615,0.00016650971
MRPL11,chr11:66291250-66293615,0.00016877547
C11orf80,chr11:66291250-66293615,0.00020170197
CORO1B,chr11:66291250-66293615,0.00024617056
NEAT1,chr11:66311352-66319301,0.0001562653
MALAT1,chr11:66311352-66319301,0.00015823578
CTSW,chr11:66311352-66319301,0.00016546767
FOSL1,chr11:66311352-66319301,0.0001670648
MRPL11,chr11:66311352-66319301,0.00016933808
C11orf80,chr11:66311352-66319301,0.00020237437
CORO1B,chr11:66311352-66319301,0.000246991
CDK2AP2,chr11:66311352-66319301,0.0002689078
NEAT1,chr11:66324315-66329305,0.00015657202
MALAT1,chr11:66324315-66329305,0.00015854636
CTSW,chr11:66324315-66329305,0.00016579236
FOSL1,chr11:66324315-66329305,0.00016739263
MRPL11,chr11:66324315-66329305,0.00016967046
C11orf80,chr11:66324315-66329305,0.00020277157
CORO1B,chr11:66324315-66329305,0.00024747572
CDK2AP2,chr11:66324315-66329305,0.00026943558
NEAT1,chr11:66334278-66340491,0.00015669022
MALAT1,chr11:66334278-66340491,0.00015866608
CTSW,chr11:66334278-66340491,0.00016591753
FOSL1,chr11:66334278-66340491,0.00016751909
MRPL11,chr11:66334278-66340491,0.00016979856
C11orf80,chr11:66334278-66340491,0.0002029247
CORO1B,chr11:66334278-66340491,0.0002476627
CDK2AP2,chr11:66334278-66340491,0.00026963904
NEAT1,chr11:66343982-66349467,0.00015674224
MALAT1,chr11:66343982-66349467,0.0001587187
CTSW,chr11:66343982-66349467,0.00016597252
FOSL1,chr11:66343982-66349467,0.00016757468
MRPL11,chr11:66343982-66349467,0.00016985497
C11orf80,chr11:66343982-66349467,0.000202992
CORO1B,chr11:66343982-66349467,0.00024774496
CDK2AP2,chr11:66343982-66349467,0.0002697286
NEAT1,chr11:66370816-66373065,0.00015679869
MALAT1,chr11:66370816-66373065,0.00015877592
CTSW,chr11:66370816-66373065,0.0001660323
FOSL1,chr11:66370816-66373065,0.00016763502
MRPL11,chr11:66370816-66373065,0.0001699163
C11orf80,chr11:66370816-66373065,0.00020306506
CORO1B,chr11:66370816-66373065,0.00024783428
CDK2AP2,chr11:66370816-66373065,0.0002698257
NEAT1,chr11:66408113-66409613,0.00015680975
MALAT1,chr11:66408113-66409613,0.00015878712
CTSW,chr11:66408113-66409613,0.00016604405
FOSL1,chr11:66408113-66409613,0.00016764678
MRPL11,chr11:66408113-66409613,0.00016992824
C11orf80,chr11:66408113-66409613,0.00020307943
CORO1B,chr11:66408113-66409613,0.00024785174
CDK2AP2,chr11:66408113-66409613,0.00026984484
NEAT1,chr11:66421206-66422316,0.00015667331
MALAT1,chr11:66421206-66422316,0.00015864905
CTSW,chr11:66421206-66422316,0.00016589949
FOSL1,chr11:66421206-66422316,0.00016750101
MRPL11,chr11:66421206-66422316,0.0001697804
C11orf80,chr11:66421206-66422316,0.00020290274
CORO1B,chr11:66421206-66422316,0.0002476361
CDK2AP2,chr11:66421206-66422316,0.00026961014
NEAT1,chr11:66438087-66439716,0.0001563679
MALAT1,chr11:66438087-66439716,0.00015833983
CTSW,chr11:66438087-66439716,0.0001655762
FOSL1,chr11:66438087-66439716,0.00016717441
MRPL11,chr11:66438087-66439716,0.0001694494
C11orf80,chr11:66438087-66439716,0.00020250722
CORO1B,chr11:66438087-66439716,0.00024715345
CDK2AP2,chr11:66438087-66439716,0.0002690846
NEAT1,chr11:66443351-66444332,0.00015602083
MALAT1,chr11:66443351-66444332,0.00015798841
CTSW,chr11:66443351-66444332,0.00016520871
FOSL1,chr11:66443351-66444332,0.00016680335
MRPL11,chr11:66443351-66444332,0.00016907338
C11orf80,chr11:66443351-66444332,0.00020205782
CORO1B,chr11:66443351-66444332,0.00024660485
CDK2AP2,chr11:66443351-66444332,0.00026848738
NEAT1,chr11:66465127-66468477,0.00015582304
MALAT1,chr11:66465127-66468477,0.00015778822
CTSW,chr11:66465127-66468477,0.00016499935
FOSL1,chr11:66465127-66468477,0.00016659201
MRPL11,chr11:66465127-66468477,0.00016885903
C11orf80,chr11:66465127-66468477,0.00020180177
CORO1B,chr11:66465127-66468477,0.00024629245
CDK2AP2,chr11:66465127-66468477,0.0002681472
NEAT1,chr11:66477600-66481555,0.00015586818
MALAT1,chr11:66477600-66481555,0.00015783394
CTSW,chr11:66477600-66481555,0.00016504723
FOSL1,chr11:66477600-66481555,0.00016664033
MRPL11,chr11:66477600-66481555,0.00016890798
C11orf80,chr11:66477600-66481555,0.00020186024
CORO1B,chr11:66477600-66481555,0.0002463638
CDK2AP2,chr11:66477600-66481555,0.0002682248
NEAT1,chr11:66509227-66511248,0.00015605267
MALAT1,chr11:66509227-66511248,0.00015802059
CTSW,chr11:66509227-66511248,0.00016524253
FOSL1,chr11:66509227-66511248,0.00016683736
MRPL11,chr11:66509227-66511248,0.00016910787
C11orf80,chr11:66509227-66511248,0.00020209912
CORO1B,chr11:66509227-66511248,0.00024665525
CDK2AP2,chr11:66509227-66511248,0.00026854227
NEAT1,chr11:66542767-66548249,0.00015614589
MALAT1,chr11:66542767-66548249,0.00015811497
CTSW,chr11:66542767-66548249,0.0001653414
FOSL1,chr11:66542767-66548249,0.00016693698
MRPL11,chr11:66542767-66548249,0.00016920897
C11orf80,chr11:66542767-66548249,0.00020221995
CORO1B,chr11:66542767-66548249,0.00024680258
CDK2AP2,chr11:66542767-66548249,0.00026870283
NEAT1,chr11:66567526-66569197,0.0001559798
MALAT1,chr11:66567526-66569197,0.0001579468
CTSW,chr11:66567526-66569197,0.00016516546
FOSL1,chr11:66567526-66569197,0.0001667595
MRPL11,chr11:66567526-66569197,0.0001690291
C11orf80,chr11:66567526-66569197,0.00020200491
CORO1B,chr11:66567526-66569197,0.00024654012
CDK2AP2,chr11:66567526-66569197,0.000268417
NEAT1,chr11:66578806-66579641,0.00015558215
MALAT1,chr11:66578806-66579641,0.00015754401
CTSW,chr11:66578806-66579641,0.00016474428
FOSL1,chr11:66578806-66579641,0.00016633433
MRPL11,chr11:66578806-66579641,0.00016859802
C11orf80,chr11:66578806-66579641,0.00020148973
CORO1B,chr11:66578806-66579641,0.00024591148
CDK2AP2,chr11:66578806-66579641,0.0002677326
NEAT1,chr11:66591777-66596174,0.00015515572
MALAT1,chr11:66591777-66596174,0.00015711226
CTSW,chr11:66591777-66596174,0.00016429275
FOSL1,chr11:66591777-66596174,0.00016587843
MRPL11,chr11:66591777-66596174,0.00016813588
C11orf80,chr11:66591777-66596174,0.00020093743
CORO1B,chr11:66591777-66596174,0.00024523766
CDK2AP2,chr11:66591777-66596174,0.00026699877
NEAT1,chr11:66607058-66608745,0.0001549047
MALAT1,chr11:66607058-66608745,0.0001568581
CTSW,chr11:66607058-66608745,0.00016402683
FOSL1,chr11:66607058-66608745,0.00016560999
MRPL11,chr11:66607058-66608745,0.0001678639
C11orf80,chr11:66607058-66608745,0.00020061228
CORO1B,chr11:66607058-66608745,0.00024484092
CDK2AP2,chr11:66607058-66608745,0.00026656667
NEAT1,chr11:66615370-66642170,0.00015487504
MALAT1,chr11:66615370-66642170,0.00015682809
CTSW,chr11:66615370-66642170,0.00016399547
FOSL1,chr11:66615370-66642170,0.00016557836
MRPL11,chr11:66615370-66642170,0.00016783185
C11orf80,chr11:66615370-66642170,0.00020057388
CORO1B,chr11:66615370-66642170,0.00024479404
CDK2AP2,chr11:66615370-66642170,0.00026651577
MALAT1,chr11:66645911-66651518,0.00015689354
CTSW,chr11:66645911-66651518,0.00016406394
FOSL1,chr11:66645911-66651518,0.00016564748
MRPL11,chr11:66645911-66651518,0.000167902
C11orf80,chr11:66645911-66651518,0.00020065768
CORO1B,chr11:66645911-66651518,0.0002448962
CDK2AP2,chr11:66645911-66651518,0.00026662706
MALAT1,chr11:66657570-66660597,0.00015689875
CTSW,chr11:66657570-66660597,0.00016406942
FOSL1,chr11:66657570-66660597,0.00016565292
MRPL11,chr11:66657570-66660597,0.0001679076
C11orf80,chr11:66657570-66660597,0.00020066442
CORO1B,chr11:66657570-66660597,0.00024490425
CDK2AP2,chr11:66657570-66660597,0.00026663605
MALAT1,chr11:66676166-66679277,0.000156811
CTSW,chr11:66676166-66679277,0.00016397757
FOSL1,chr11:66676166-66679277,0.0001655602
MRPL11,chr11:66676166-66679277,0.00016781373
C11orf80,chr11:66676166-66679277,0.00020055214
CORO1B,chr11:66676166-66679277,0.00024476714
CDK2AP2,chr11:66676166-66679277,0.0002664868
MALAT1,chr11:66694426-66695300,0.00015674715
CTSW,chr11:66694426-66695300,0.00016391076
FOSL1,chr11:66694426-66695300,0.00016549276
MRPL11,chr11:66694426-66695300,0.00016774543
C11orf80,chr11:66694426-66695300,0.00020047041
CORO1B,chr11:66694426-66695300,0.00024466746
CDK2AP2,chr11:66694426-66695300,0.00026637828
CTSW,chr11:66727082-66729149,0.00016400496
FOSL1,chr11:66727082-66729149,0.00016558789
MRPL11,chr11:66727082-66729149,0.00016784178
C11orf80,chr11:66727082-66729149,0.00020058549
CORO1B,chr11:66727082-66729149,0.00024480792
CDK2AP2,chr11:66727082-66729149,0.00026653142
CTSW,chr11:66743437-66745916,0.0001642378
FOSL1,chr11:66743437-66745916,0.00016582292
MRPL11,chr11:66743437-66745916,0.00016808005
C11orf80,chr11:66743437-66745916,0.00020087033
CORO1B,chr11:66743437-66745916,0.00024515553
CDK2AP2,chr11:66743437-66745916,0.0002669098
CTSW,chr11:66841252-66846056,0.00016440864
FOSL1,chr11:66841252-66846056,0.00016599537
MRPL11,chr11:66841252-66846056,0.00016825483
C11orf80,chr11:66841252-66846056,0.00020107927
CORO1B,chr11:66841252-66846056,0.00024541037
CDK2AP2,chr11:66841252-66846056,0.00026718734
ALDH3B1,chr11:66841252-66846056,0.00031128994
CTSW,chr11:66848671-66852550,0.00016428455
FOSL1,chr11:66848671-66852550,0.00016587015
MRPL11,chr11:66848671-66852550,0.00016812775
C11orf80,chr11:66848671-66852550,0.00020092743
CORO1B,chr11:66848671-66852550,0.0002452251
CDK2AP2,chr11:66848671-66852550,0.00026698568
ALDH3B1,chr11:66848671-66852550,0.00031105493
CTSW,chr11:66855516-66859656,0.00016382677
FOSL1,chr11:66855516-66859656,0.000165408
MRPL11,chr11:66855516-66859656,0.00016765925
C11orf80,chr11:66855516-66859656,0.00020036762
CORO1B,chr11:66855516-66859656,0.00024454185
CDK2AP2,chr11:66855516-66859656,0.00026624155
ALDH3B1,chr11:66855516-66859656,0.0003101881
CTSW,chr11:66868539-66869456,0.00016325747
FOSL1,chr11:66868539-66869456,0.00016483334
MRPL11,chr11:66868539-66869456,0.00016707672
